,assists,blocked,evenTimeOnIce_s,faceOffWins,faceoffTaken,giveaways,goals,hits,penaltyMinutes_s,plusMinus,powerPlayAssists,powerPlayGoals,powerPlayTimeOnIce_s,shortHandedAssists,shortHandedGoals,shortHandedTimeOnIce_s,shots,takeaways,timeOnIce_s,games_played,position
8474939,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,507.0,1.0,Center
8476925,0.176470588235,0.529411764706,594.882352941,4.11764705882,8.47058823529,0.117647058824,0.0588235294118,0.529411764706,14.1176470588,0.0,0.0,0.0,0.117647058824,0.0,0.0,42.0588235294,0.764705882353,0.352941176471,637.058823529,17.0,Center
8475275,0.333333333333,0.444444444444,798.666666667,0.0,0.0,0.777777777778,0.0,1.22222222222,33.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,76.4444444444,0.555555555556,0.111111111111,875.111111111,9.0,Defenseman
8470281,0.696202531646,1.12658227848,1145.3164557,0.0,0.0,0.886075949367,0.0759493670886,0.455696202532,21.2658227848,0.278481012658,0.227848101266,0.0379746835443,190.670886076,0.0126582278481,0.0,143.0,2.50632911392,0.607594936709,1478.98734177,79.0,Defenseman
8471769,0.271604938272,1.93827160494,1100.58024691,0.0,0.0,1.23456790123,0.0493827160494,0.481481481481,25.1851851852,0.135802469136,0.0,0.0,6.85185185185,0.037037037037,0.0123456790123,169.308641975,1.20987654321,0.259259259259,1276.74074074,81.0,Defenseman
8475323,0.246913580247,0.864197530864,672.432098765,5.40740740741,9.54320987654,0.222222222222,0.0987654320988,0.271604938272,26.6666666667,0.0740740740741,0.0,0.0,6.81481481481,0.0123456790123,0.0,153.222222222,1.18518518519,0.333333333333,832.469135802,81.0,Center
8473604,0.526315789474,0.263157894737,944.605263158,11.6315789474,20.3157894737,0.394736842105,0.368421052632,0.381578947368,26.8421052632,0.342105263158,0.131578947368,0.0657894736842,190.302631579,0.0263157894737,0.0394736842105,93.0921052632,2.53947368421,0.671052631579,1228.0,76.0,Center
8462129,0.203389830508,0.932203389831,663.677966102,5.57627118644,11.2542372881,0.186440677966,0.0677966101695,0.593220338983,16.2711864407,0.0,0.0,0.0,4.28813559322,0.0169491525424,0.0169491525424,150.830508475,0.847457627119,0.237288135593,818.796610169,59.0,Center
8476882,0.0,0.0,746.333333333,4.33333333333,8.33333333333,0.333333333333,0.0,0.333333333333,0.0,0.0,0.0,0.0,99.3333333333,0.0,0.0,0.0,1.33333333333,1.33333333333,845.666666667,3.0,Center
8460621,0.455882352941,0.367647058824,812.264705882,0.0735294117647,0.205882352941,0.529411764706,0.264705882353,0.867647058824,8.82352941176,0.0294117647059,0.205882352941,0.0588235294118,193.014705882,0.0,0.0,10.3676470588,2.22058823529,0.352941176471,1015.64705882,68.0,Right Wing
8468509,0.518987341772,1.94936708861,1072.72151899,0.0,0.0,0.632911392405,0.101265822785,1.17721518987,33.417721519,0.0,0.253164556962,0.0632911392405,202.53164557,0.0126582278481,0.0,183.518987342,1.39240506329,0.316455696203,1458.7721519,79.0,Defenseman
8477215,0.292307692308,1.78461538462,1069.8,0.0,0.0,0.553846153846,0.0615384615385,0.984615384615,27.6923076923,0.153846153846,0.0461538461538,0.0153846153846,94.7692307692,0.0,0.0153846153846,133.876923077,1.29230769231,0.2,1298.44615385,65.0,Defenseman
8471309,0.462962962963,0.425925925926,865.518518519,2.2037037037,4.16666666667,0.518518518519,0.296296296296,1.22222222222,44.4444444444,0.111111111111,0.185185185185,0.12962962963,175.796296296,0.0,0.0,18.1481481481,2.75925925926,0.333333333333,1059.46296296,54.0,Right Wing
8474717,0.102040816327,0.775510204082,835.897959184,0.0,0.0,0.551020408163,0.102040816327,0.571428571429,34.2857142857,0.204081632653,0.0,0.0204081632653,17.7959183673,0.0,0.0,20.8979591837,1.10204081633,0.204081632653,874.591836735,49.0,Defenseman
8475174,0.132352941176,1.45588235294,1043.98529412,0.0,0.0,0.661764705882,0.0882352941176,3.14705882353,39.7058823529,0.0,0.0147058823529,0.0,8.85294117647,0.0,0.0,177.897058824,1.0,0.161764705882,1230.73529412,68.0,Defenseman
8467967,0.157894736842,0.508771929825,762.298245614,4.9649122807,10.1578947368,0.210526315789,0.157894736842,1.26315789474,33.6842105263,0.0350877192982,0.0,0.0,8.10526315789,0.0,0.0175438596491,111.228070175,1.21052631579,0.561403508772,881.631578947,57.0,Center
8474184,0.078431372549,0.901960784314,818.411764706,0.0,0.0,0.960784313725,0.0392156862745,1.49019607843,2.35294117647,0.078431372549,0.0,0.0196078431373,5.58823529412,0.0,0.0,10.5294117647,0.647058823529,0.254901960784,834.529411765,51.0,Defenseman
8475309,0.0909090909091,0.181818181818,419.863636364,0.0454545454545,0.181818181818,0.136363636364,0.0454545454545,1.04545454545,0.0,-0.0454545454545,0.0,0.0,0.0,0.0,0.0,62.9090909091,0.545454545455,0.272727272727,482.772727273,22.0,Right Wing
8470647,0.127272727273,0.272727272727,518.836363636,0.0545454545455,0.145454545455,0.0909090909091,0.0545454545455,1.03636363636,86.1818181818,-0.0363636363636,0.0,0.0,1.67272727273,0.0181818181818,0.0,89.5090909091,1.09090909091,0.272727272727,610.018181818,55.0,Right Wing
8475168,0.661971830986,0.619718309859,929.901408451,7.49295774648,14.9014084507,0.507042253521,0.323943661972,0.746478873239,16.0563380282,0.112676056338,0.169014084507,0.0704225352113,163.915492958,0.0,0.0,15.985915493,3.05633802817,0.56338028169,1109.8028169,71.0,Center
8466333,0.211267605634,1.52112676056,1068.1971831,0.0281690140845,0.0422535211268,0.774647887324,0.0422535211268,1.9014084507,53.2394366197,-0.253521126761,0.0281690140845,0.0,22.7605633803,0.0,0.0,172.676056338,1.08450704225,0.183098591549,1263.63380282,71.0,Defenseman
8471323,0.0769230769231,0.403846153846,509.365384615,0.0384615384615,0.115384615385,0.346153846154,0.0384615384615,1.42307692308,46.1538461538,0.0,0.0,0.0,28.3461538462,0.0,0.0,52.75,1.13461538462,0.288461538462,590.461538462,52.0,Left Wing
8471222,0.0821917808219,2.30136986301,962.191780822,0.0,0.0,0.520547945205,0.027397260274,2.64383561644,64.1095890411,-0.13698630137,0.0,0.0,2.53424657534,0.0,0.0,123.04109589,0.561643835616,0.178082191781,1087.76712329,73.0,Defenseman
8475844,0.125,0.375,649.125,0.0,0.0,0.375,0.125,1.125,0.0,-0.25,0.0,0.0,16.375,0.0,0.0,0.0,1.5,0.375,665.5,8.0,Left Wing
8476468,0.1,0.566666666667,636.233333333,0.866666666667,1.7,0.233333333333,0.1,1.46666666667,36.0,-0.2,0.0666666666667,0.0,50.7,0.0,0.0,0.233333333333,1.53333333333,0.366666666667,687.166666667,30.0,Center
8468513,0.0724637681159,1.91304347826,846.043478261,0.0,0.0,0.521739130435,0.0,1.05797101449,24.347826087,-0.188405797101,0.0,0.0,2.78260869565,0.0144927536232,0.0,129.884057971,0.507246376812,0.0289855072464,978.710144928,69.0,Defenseman
8468482,0.210526315789,0.394736842105,736.118421053,0.0921052631579,0.223684210526,0.25,0.157894736842,0.434210526316,14.2105263158,-0.236842105263,0.0789473684211,0.0526315789474,152.513157895,0.0,0.0,0.486842105263,1.44736842105,0.276315789474,889.118421053,76.0,Left Wing
8475797,0.0909090909091,1.22727272727,732.954545455,0.0,0.0,0.545454545455,0.0,1.90909090909,109.090909091,-0.0909090909091,0.0,0.0,6.63636363636,0.0,0.0,132.272727273,0.454545454545,0.0,871.863636364,22.0,Defenseman
8469473,0.189189189189,0.581081081081,794.905405405,8.89189189189,16.6621621622,0.283783783784,0.148648648649,1.60810810811,28.3783783784,-0.0945945945946,0.027027027027,0.0,48.7432432432,0.0,0.0,135.959459459,1.58108108108,0.283783783784,979.608108108,74.0,Center
8469490,0.0277777777778,0.111111111111,421.055555556,0.0555555555556,0.0833333333333,0.111111111111,0.111111111111,1.91666666667,171.666666667,-0.0833333333333,0.0,0.0,3.80555555556,0.0,0.0,1.25,1.27777777778,0.111111111111,426.111111111,36.0,Right Wing
8475296,0.0,0.0,541.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,541.0,1.0,Right Wing
8470104,0.342465753425,1.30136986301,1095.01369863,0.0,0.0,0.438356164384,0.041095890411,0.808219178082,14.7945205479,-0.0684931506849,0.0547945205479,0.027397260274,133.178082192,0.0,0.0,52.2739726027,1.27397260274,0.219178082192,1280.46575342,73.0,Defenseman
8474574,0.209677419355,1.3064516129,1019.82258065,0.0,0.0,0.661290322581,0.145161290323,1.72580645161,56.1290322581,-0.41935483871,0.0967741935484,0.0483870967742,149.483870968,0.0,0.0,144.612903226,1.59677419355,0.290322580645,1313.91935484,62.0,Defenseman
8473449,0.591549295775,0.492957746479,978.661971831,1.3661971831,2.87323943662,0.549295774648,0.380281690141,0.605633802817,43.0985915493,-0.12676056338,0.140845070423,0.0704225352113,237.126760563,0.0,0.0,10.2112676056,2.74647887324,0.619718309859,1226.0,71.0,Right Wing
8474519,0.0769230769231,1.23076923077,994.307692308,0.0,0.0,0.846153846154,0.0,0.769230769231,18.4615384615,-0.307692307692,0.0,0.0,15.2307692308,0.0,0.0,86.6923076923,0.923076923077,0.0,1096.23076923,13.0,Defenseman
8474616,0.333333333333,0.333333333333,412.0,2.88888888889,5.11111111111,0.0,0.0,2.22222222222,46.6666666667,0.222222222222,0.0,0.0,6.0,0.0,0.0,0.0,0.444444444444,0.222222222222,418.0,9.0,Center
8468635,0.153846153846,0.830769230769,533.615384615,0.107692307692,0.123076923077,0.169230769231,0.0307692307692,1.41538461538,45.2307692308,0.0307692307692,0.0,0.0,4.92307692308,0.0153846153846,0.0,153.246153846,0.861538461538,0.230769230769,691.784615385,65.0,Left Wing
8475184,0.30303030303,0.272727272727,811.454545455,0.121212121212,0.287878787879,0.378787878788,0.257575757576,2.21212121212,65.4545454545,0.212121212121,0.0909090909091,0.0909090909091,130.727272727,0.0,0.0,1.54545454545,2.06060606061,0.318181818182,943.727272727,66.0,Left Wing
8470309,0.0,1.42857142857,869.0,0.0,0.0,0.285714285714,0.0,0.571428571429,51.4285714286,-1.0,0.0,0.0,117.142857143,0.0,0.0,18.7142857143,1.14285714286,0.0,1004.85714286,7.0,Defenseman
8470156,0.111111111111,0.555555555556,738.555555556,1.11111111111,2.22222222222,0.111111111111,0.0,2.55555555556,46.6666666667,-0.222222222222,0.0,0.0,12.6666666667,0.0,0.0,111.555555556,0.555555555556,0.111111111111,862.777777778,9.0,Right Wing
8475253,0.0,0.666666666667,598.666666667,0.0,0.0,0.0,0.0,3.66666666667,0.0,-0.333333333333,0.0,0.0,21.3333333333,0.0,0.0,0.0,1.33333333333,0.0,620.0,3.0,Left Wing
8473558,0.111111111111,0.277777777778,451.055555556,3.22222222222,5.94444444444,0.0555555555556,0.0,0.388888888889,13.3333333333,-0.111111111111,0.0,0.0,0.111111111111,0.0,0.0,86.0,1.22222222222,0.222222222222,537.166666667,18.0,Center
8475157,0.0,0.5,459.25,0.0,0.0,0.5,0.0,1.75,30.0,0.0,0.0,0.0,3.25,0.0,0.0,76.0,0.5,0.0,538.5,4.0,Center
8476887,0.307692307692,0.153846153846,568.153846154,0.0,0.0,0.461538461538,0.0769230769231,0.461538461538,18.4615384615,-0.615384615385,0.230769230769,0.0769230769231,116.153846154,0.0,0.0,0.0,1.53846153846,0.461538461538,684.307692308,13.0,Left Wing
8460626,0.075,1.25,975.75,0.0,0.0,0.525,0.025,1.175,43.5,-0.05,0.0,0.0,3.7,0.0,0.0,238.175,0.6,0.3,1217.625,40.0,Defenseman
8471215,0.816666666667,0.3,927.716666667,5.05,10.35,0.966666666667,0.383333333333,0.45,62.0,0.166666666667,0.383333333333,0.116666666667,274.466666667,0.0,0.0,1.56666666667,3.18333333333,0.616666666667,1203.75,60.0,Center
8474567,0.145454545455,1.36363636364,1144.29090909,0.0,0.0,0.854545454545,0.0545454545455,1.70909090909,52.3636363636,0.0545454545455,0.0181818181818,0.0,96.6181818182,0.0,0.0,133.654545455,2.43636363636,0.309090909091,1374.56363636,55.0,Defenseman
8468501,0.142857142857,1.625,779.642857143,0.0,0.0,0.160714285714,0.0,2.30357142857,21.4285714286,0.0535714285714,0.0,0.0,3.46428571429,0.0178571428571,0.0,223.892857143,0.75,0.160714285714,1007.0,56.0,Defenseman
8471676,0.357142857143,0.428571428571,848.185714286,0.114285714286,0.185714285714,0.557142857143,0.328571428571,1.48571428571,38.5714285714,0.1,0.0428571428571,0.0857142857143,151.3,0.0,0.0,12.6571428571,2.71428571429,0.714285714286,1012.14285714,70.0,Right Wing
8471703,0.322580645161,0.290322580645,740.112903226,0.0645161290323,0.112903225806,0.338709677419,0.0645161290323,1.12903225806,102.580645161,0.0161290322581,0.0483870967742,0.0483870967742,105.967741935,0.0,0.0,0.0645161290323,1.41935483871,0.387096774194,846.14516129,62.0,Right Wing
8475770,0.137931034483,0.448275862069,667.827586207,0.0,0.0344827586207,0.241379310345,0.241379310345,1.72413793103,8.27586206897,0.103448275862,0.0,0.0344827586207,39.2068965517,0.0,0.0344827586207,60.0689655172,1.51724137931,0.275862068966,767.103448276,29.0,Right Wing
8475800,0.0,0.0,319.333333333,0.0,0.0,0.0,0.0,0.666666666667,40.0,0.0,0.0,0.0,128.666666667,0.0,0.0,0.0,1.33333333333,0.0,448.0,3.0,Left Wing
8471856,0.245283018868,0.415094339623,616.547169811,3.77358490566,6.03773584906,0.22641509434,0.0188679245283,1.67924528302,32.8301886792,-0.0188679245283,0.0188679245283,0.0,2.83018867925,0.0,0.0,39.0754716981,0.792452830189,0.150943396226,658.452830189,53.0,Center
8470622,0.1,0.166666666667,545.7,0.233333333333,0.5,0.1,0.0666666666667,1.43333333333,4.0,-0.233333333333,0.0666666666667,0.0333333333333,59.6333333333,0.0,0.0,70.2333333333,1.76666666667,0.266666666667,675.566666667,30.0,Right Wing
8474141,0.579710144928,0.217391304348,977.405797101,0.0579710144928,0.115942028986,0.333333333333,0.420289855072,0.231884057971,19.1304347826,0.101449275362,0.217391304348,0.144927536232,198.362318841,0.0,0.0,0.840579710145,3.28985507246,0.63768115942,1176.60869565,69.0,Right Wing
8475602,0.0769230769231,0.384615384615,558.384615385,3.84615384615,7.46153846154,0.230769230769,0.153846153846,0.692307692308,0.0,0.230769230769,0.0,0.0,3.84615384615,0.0,0.0,0.230769230769,1.15384615385,0.230769230769,562.461538462,13.0,Center
8475196,0.181818181818,0.0909090909091,427.181818182,0.0909090909091,0.0909090909091,0.272727272727,0.0,1.18181818182,10.9090909091,-0.181818181818,0.0,0.0,6.72727272727,0.0,0.0,0.909090909091,0.909090909091,0.181818181818,434.818181818,11.0,Right Wing
8470318,0.208333333333,0.958333333333,1067.91666667,0.0,0.0,0.729166666667,0.0208333333333,1.89583333333,42.5,0.0416666666667,0.0,0.0,27.9583333333,0.0208333333333,0.0,178.916666667,1.375,0.291666666667,1274.79166667,48.0,Defenseman
8471283,0.134615384615,0.673076923077,653.634615385,1.25,2.40384615385,0.288461538462,0.115384615385,1.76923076923,139.615384615,-0.0192307692308,0.0192307692308,0.0,10.1538461538,0.0192307692308,0.0,105.576923077,0.942307692308,0.230769230769,769.365384615,52.0,Left Wing
8476465,0.208333333333,1.20833333333,937.229166667,0.0,0.0,0.958333333333,0.0416666666667,0.458333333333,12.5,-0.1875,0.0416666666667,0.0208333333333,155.333333333,0.0,0.0,4.5625,1.6875,0.666666666667,1097.125,48.0,Defenseman
8468598,0.333333333333,1.08333333333,976.666666667,0.0,0.0,0.75,0.125,0.583333333333,25.0,-0.0416666666667,0.208333333333,0.0833333333333,237.458333333,0.0,0.0,17.7083333333,1.41666666667,0.625,1231.83333333,24.0,Defenseman
8473565,0.127659574468,1.82978723404,913.510638298,0.0,0.0,0.446808510638,0.063829787234,1.3829787234,17.8723404255,-0.297872340426,0.0,0.0,5.17021276596,0.0212765957447,0.0,158.574468085,0.851063829787,0.340425531915,1077.25531915,47.0,Defenseman
8475690,0.171875,2.125,1051.03125,0.0,0.0,0.28125,0.09375,0.390625,7.5,0.1875,0.0,0.0,12.6875,0.0,0.015625,180.484375,1.015625,0.265625,1244.203125,64.0,Defenseman
8470054,0.155555555556,0.822222222222,739.088888889,0.0,0.0,0.4,0.0444444444444,1.28888888889,49.3333333333,-0.155555555556,0.0444444444444,0.0,41.3555555556,0.0,0.0,36.1555555556,0.644444444444,0.155555555556,816.6,45.0,Defenseman
8469547,0.0909090909091,0.0909090909091,419.090909091,0.0,0.0,0.0,0.0,2.45454545455,27.2727272727,-0.272727272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,419.090909091,11.0,Right Wing
8476855,0.206349206349,0.365079365079,727.428571429,0.0,0.0,0.507936507937,0.174603174603,1.01587301587,34.2857142857,-0.52380952381,0.031746031746,0.0634920634921,130.825396825,0.0,0.0,0.587301587302,1.93650793651,0.285714285714,858.841269841,63.0,Right Wing
8475154,0.09375,0.21875,368.90625,0.375,0.71875,0.15625,0.0,1.4375,35.625,0.03125,0.0,0.0,1.875,0.0,0.0,5.625,0.71875,0.09375,376.40625,32.0,Right Wing
8471241,0.117647058824,1.35294117647,818.470588235,0.0,0.0,0.235294117647,0.0294117647059,4.26470588235,49.4117647059,0.264705882353,0.0294117647059,0.0,6.35294117647,0.0,0.0,99.5294117647,0.647058823529,0.147058823529,924.352941176,34.0,Defenseman
8475260,0.0,0.571428571429,459.285714286,3.42857142857,7.28571428571,0.0,0.142857142857,1.28571428571,0.0,-0.142857142857,0.0,0.0,16.8571428571,0.0,0.0,0.0,0.571428571429,0.142857142857,476.142857143,7.0,Center
8475765,0.34375,0.140625,780.015625,0.03125,0.09375,0.3125,0.328125,0.34375,15.0,0.3125,0.03125,0.078125,100.828125,0.0,0.0,29.5625,2.125,0.5,910.40625,64.0,Right Wing
8471474,0.25,0.25,610.5,4.75,9.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,9.25,0.0,0.0,0.0,1.0,0.25,619.75,4.0,Center
8469501,0.163636363636,0.618181818182,529.6,0.363636363636,0.6,0.145454545455,0.0363636363636,1.96363636364,70.9090909091,0.0,0.0,0.0,3.16363636364,0.0,0.0,4.36363636364,0.472727272727,0.0727272727273,537.127272727,55.0,Right Wing
8475755,0.142857142857,0.714285714286,699.571428571,0.0,0.0,0.0,0.0,3.42857142857,68.5714285714,0.428571428571,0.0,0.0,0.0,0.0,0.0,34.5714285714,0.571428571429,0.0,734.142857143,7.0,Defenseman
8473514,0.047619047619,0.428571428571,525.333333333,0.0,0.119047619048,0.428571428571,0.0714285714286,1.5,22.8571428571,-0.380952380952,0.0,0.0238095238095,31.0238095238,0.0,0.0,2.92857142857,0.97619047619,0.333333333333,559.285714286,42.0,Left Wing
8469639,0.137254901961,0.686274509804,782.431372549,3.98039215686,9.01960784314,0.294117647059,0.156862745098,1.21568627451,18.8235294118,-0.137254901961,0.0392156862745,0.0196078431373,80.568627451,0.0196078431373,0.0196078431373,172.098039216,1.47058823529,0.392156862745,1035.09803922,51.0,Center
8474192,0.113636363636,0.25,651.454545455,0.0454545454545,0.0909090909091,0.25,0.0454545454545,1.93181818182,15.0,-0.0909090909091,0.0227272727273,0.0227272727273,68.25,0.0,0.0,1.02272727273,1.38636363636,0.136363636364,720.727272727,44.0,Right Wing
8470685,0.08,1.76,938.84,0.0,0.0,0.4,0.0,0.44,19.2,-0.12,0.04,0.0,37.12,0.04,0.0,111.56,0.84,0.04,1087.52,25.0,Defenseman
8476206,0.285714285714,0.285714285714,540.571428571,2.14285714286,6.0,0.142857142857,0.0,0.571428571429,42.8571428571,0.571428571429,0.0,0.0,20.4285714286,0.0,0.0,0.0,0.857142857143,0.285714285714,561.0,7.0,Center
8475423,0.125,0.5625,465.25,0.0,0.0625,0.0625,0.0625,1.875,0.0,0.0625,0.0,0.0,1.5625,0.0,0.0,1.0,0.6875,0.125,467.8125,16.0,Right Wing
8466309,0.0,0.625,675.125,0.0,0.0,0.0,0.0,0.375,30.0,-0.375,0.0,0.0,5.5,0.0,0.0,79.25,0.125,0.125,759.875,8.0,Defenseman
8471762,0.0555555555556,0.333333333333,364.222222222,0.888888888889,2.22222222222,0.111111111111,0.0,1.33333333333,20.0,-0.166666666667,0.0555555555556,0.0,3.55555555556,0.0,0.0,95.9444444444,0.444444444444,0.166666666667,463.722222222,18.0,Center
8473546,0.21875,0.390625,711.546875,0.109375,0.234375,0.40625,0.1875,1.0625,11.25,-0.15625,0.0,0.0,16.890625,0.0,0.046875,123.15625,2.140625,0.84375,851.59375,64.0,Right Wing
8475733,0.25,0.0,601.875,0.25,1.125,0.125,0.0,0.125,15.0,0.125,0.0,0.0,32.25,0.0,0.0,8.0,0.875,0.375,642.125,8.0,Center
8476440,0.142857142857,0.142857142857,605.285714286,4.0,7.71428571429,0.285714285714,0.285714285714,0.428571428571,0.0,0.285714285714,0.0,0.0,84.5714285714,0.0,0.142857142857,35.1428571429,1.28571428571,0.285714285714,725.0,7.0,Center
8474012,0.0,0.333333333333,306.777777778,1.0,2.33333333333,0.0,0.111111111111,0.888888888889,0.0,-0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.555555555556,0.111111111111,306.777777778,9.0,Center
8474048,0.0666666666667,1.0,564.266666667,0.0,0.0,0.0666666666667,0.0,1.13333333333,36.0,-0.2,0.0,0.0,0.0,0.0,0.0,25.1333333333,0.4,0.0,589.4,15.0,Defenseman
8468485,0.4,0.4,547.8,0.4,0.8,0.2,0.6,1.8,84.0,0.8,0.0,0.0,73.8,0.0,0.0,0.0,1.8,0.2,621.6,5.0,Left Wing
8471514,0.370967741935,0.677419354839,731.85483871,5.61290322581,9.33870967742,0.41935483871,0.112903225806,0.435483870968,14.5161290323,-0.0483870967742,0.0483870967742,0.0,123.0,0.0161290322581,0.0161290322581,68.2903225806,1.96774193548,0.403225806452,923.14516129,62.0,Center
8474597,0.0,1.4,587.8,0.0,0.0,0.0,0.0,0.6,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.8,0.0,589.4,5.0,Defenseman
8471708,0.0,0.333333333333,545.0,0.0,3.0,0.0,0.0,1.33333333333,0.0,-0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,545.0,3.0,Center
8473712,0.0,0.111111111111,240.111111111,0.037037037037,0.037037037037,0.111111111111,0.0,0.888888888889,171.111111111,-0.0740740740741,0.0,0.0,0.0,0.0,0.0,0.259259259259,0.148148148148,0.0,240.37037037,27.0,Left Wing
8474609,0.0,0.0833333333333,736.166666667,0.833333333333,2.16666666667,0.0,0.0833333333333,1.33333333333,20.0,0.0,0.0,0.0,33.8333333333,0.0,0.0,0.0,1.33333333333,0.0833333333333,770.0,12.0,Center
8473673,0.166666666667,1.64583333333,808.875,0.0,0.0,0.25,0.0208333333333,1.27083333333,22.5,0.0416666666667,0.0625,0.0,60.6041666667,0.0,0.0,114.354166667,1.27083333333,0.166666666667,983.833333333,48.0,Defenseman
8476799,0.0,0.0,1065.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1065.0,1.0,Defenseman
8469770,0.369565217391,1.63043478261,1094.91304348,0.0,0.0,0.847826086957,0.0869565217391,1.34782608696,23.4782608696,-0.326086956522,0.0434782608696,0.0434782608696,187.695652174,0.0217391304348,0.0,79.0,2.21739130435,0.282608695652,1361.60869565,46.0,Defenseman
8476460,0.333333333333,0.619047619048,860.26984127,5.25396825397,12.4603174603,0.349206349206,0.206349206349,1.0,13.3333333333,0.142857142857,0.047619047619,0.015873015873,118.285714286,0.0,0.0,2.93650793651,1.5873015873,0.492063492063,981.492063492,63.0,Center
8460720,0.0869565217391,0.260869565217,379.913043478,0.0,0.0,0.173913043478,0.0869565217391,1.39130434783,229.565217391,0.0,0.0,0.0,2.47826086957,0.0,0.0,2.21739130435,0.913043478261,0.0434782608696,384.608695652,23.0,Left Wing
8477666,0.166666666667,0.166666666667,583.833333333,0.0,0.0,0.0,0.166666666667,0.833333333333,20.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.16666666667,0.166666666667,607.833333333,6.0,Center
8470877,0.166666666667,0.645833333333,813.270833333,0.791666666667,1.52083333333,0.270833333333,0.1875,2.125,12.5,0.0208333333333,0.0,0.0416666666667,107.479166667,0.0,0.0,6.83333333333,2.16666666667,0.3125,927.583333333,48.0,Right Wing
8471767,0.0,0.357142857143,599.357142857,2.57142857143,5.42857142857,0.642857142857,0.142857142857,2.14285714286,90.0,0.0,0.0,0.0,17.6428571429,0.0,0.0714285714286,65.5714285714,1.0,0.357142857143,682.571428571,14.0,Center
8475224,0.0,0.269230769231,453.884615385,0.0384615384615,0.115384615385,0.0384615384615,0.115384615385,0.884615384615,43.8461538462,-0.230769230769,0.0,0.0,1.23076923077,0.0,0.0,63.6923076923,0.961538461538,0.269230769231,518.807692308,26.0,Right Wing
8471842,0.162162162162,0.567567567568,701.243243243,0.486486486486,1.32432432432,0.297297297297,0.0540540540541,1.67567567568,6.48648648649,0.0,0.0,0.0,1.7027027027,0.0,0.0,2.67567567568,1.13513513514,0.405405405405,705.621621622,37.0,Left Wing
8468083,0.711111111111,0.333333333333,988.866666667,5.75555555556,10.8666666667,0.577777777778,0.355555555556,0.511111111111,26.6666666667,0.422222222222,0.311111111111,0.0666666666667,211.644444444,0.0,0.0,32.6666666667,3.35555555556,0.622222222222,1233.17777778,45.0,Left Wing
8466149,0.0769230769231,0.326923076923,650.788461538,0.230769230769,0.423076923077,0.115384615385,0.0769230769231,0.980769230769,35.7692307692,-0.211538461538,0.0,0.0,90.2115384615,0.0192307692308,0.0,92.9423076923,1.23076923077,0.230769230769,833.942307692,52.0,Right Wing
8476470,0.117647058824,1.17647058824,724.411764706,0.0,0.0,0.764705882353,0.0,0.411764705882,28.2352941176,0.352941176471,0.0,0.0,69.2941176471,0.0,0.0,0.0,0.882352941176,0.0588235294118,793.705882353,17.0,Defenseman
8475183,0.0,0.875,582.5,0.25,0.5,0.125,0.0,0.375,30.0,0.125,0.0,0.0,9.75,0.0,0.0,0.0,0.875,0.0,592.25,8.0,Center
8476062,0.341463414634,0.560975609756,737.56097561,5.0243902439,9.85365853659,0.317073170732,0.0975609756098,1.90243902439,11.7073170732,-0.170731707317,0.0487804878049,0.0243902439024,67.9756097561,0.0,0.0,98.8780487805,1.70731707317,0.439024390244,904.414634146,41.0,Right Wing
8477201,0.0,0.111111111111,310.777777778,2.0,4.11111111111,0.111111111111,0.111111111111,0.777777777778,140.0,0.111111111111,0.0,0.0,0.444444444444,0.0,0.0,1.88888888889,0.777777777778,0.222222222222,313.111111111,9.0,Left Wing
8475722,0.047619047619,0.52380952381,722.428571429,0.0,0.0,0.428571428571,0.190476190476,0.761904761905,5.71428571429,0.0952380952381,0.047619047619,0.047619047619,49.7142857143,0.0,0.0,7.09523809524,1.90476190476,0.428571428571,779.238095238,21.0,Left Wing
8475223,0.277777777778,0.0555555555556,584.333333333,3.05555555556,6.88888888889,0.388888888889,0.0,0.111111111111,0.0,0.0,0.0555555555556,0.0,87.7222222222,0.0555555555556,0.0,55.9444444444,0.444444444444,0.388888888889,728.0,18.0,Right Wing
8475619,0.0,0.243902439024,440.219512195,0.0975609756098,0.292682926829,0.0243902439024,0.0487804878049,1.87804878049,71.7073170732,-0.0731707317073,0.0,0.0,1.19512195122,0.0,0.0,0.365853658537,0.439024390244,0.146341463415,441.780487805,41.0,Left Wing
8477220,0.137931034483,1.20689655172,1075.51724138,0.0,0.0,0.724137931034,0.0689655172414,0.620689655172,12.4137931034,0.137931034483,0.0,0.0,11.0344827586,0.0,0.0,35.1034482759,1.41379310345,0.344827586207,1121.65517241,29.0,Defenseman
